Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\KORUZA\KORUZA-Electronics\04_OUTPUT_FILES\Koruza_V1.3_PICK & PLACE\Koruza_V1.3_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       13/04/21
Time:       08:56
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"R16","RES0603","60.5000","29.7000","60.5000","29.7000","59.7500","29.7000","TopLayer","360","0R"
"R17","RES0603","60.5035","28.1670","60.5035","28.1670","59.7535","28.1670","TopLayer","360","0R"
"R18","RES0603","68.1500","26.8000","68.1500","26.8000","68.1500","26.0500","TopLayer","90","0R"
"R19","RES0603","66.6000","26.8000","66.6000","26.8000","66.6000","26.0500","TopLayer","90","0R"
"R20","RES0603","141.8750","27.6750","141.8750","27.6750","141.1250","27.6750","TopLayer","360","470R"
"R22","RES0603","6.0500","29.8750","6.0500","29.8750","5.3000","29.8750","TopLayer","360","0R"
"R25","RES0603","5.8750","18.1000","5.8750","18.1000","6.6250","18.1000","TopLayer","180","0R"
"R26","RES0603","5.8750","16.5750","5.8750","16.5750","5.1250","16.5750","TopLayer","360","0R"
"R29","RES0603","98.8250","43.3750","98.8250","43.3750","98.0750","43.3750","TopLayer","360","49.9R"
"R30","RES0603","102.9750","42.8250","102.9750","42.8250","103.5053","42.2947","TopLayer","135","49.9R"
"R31","RES0603","95.1000","46.1500","95.1000","46.1500","94.3500","46.1500","TopLayer","360","49.9R"
"R32","RES0603","98.1000","45.7250","98.1000","45.7250","98.1000","44.9750","TopLayer","90","49.9R"
"R33","RES0603","113.7500","31.2750","113.7500","31.2750","113.7500","32.0250","TopLayer","270","10R"
"R34","RES0603","93.7250","53.8250","93.7250","53.8250","94.4750","53.8250","TopLayer","180","10k"
"R35","RES0603","110.0750","31.2250","110.0750","31.2250","110.0750","31.9750","TopLayer","270","1k"
"R36","RES0603","95.2250","30.6750","95.2250","30.6750","94.4750","30.6750","TopLayer","360","1k"
"R37","RES0603","92.1285","47.7783","92.1285","47.7783","91.3785","47.7783","TopLayer","360","12k4"
"R38","RES0603","99.5450","62.1750","99.5450","62.1750","99.5450","62.9250","TopLayer","270","10k"
"R39","RES0603","104.4500","48.1500","104.4500","48.1500","103.9197","47.6197","TopLayer","45","1M"
"R40","RES0603","111.1750","45.7250","111.1750","45.7250","111.1750","44.9750","TopLayer","90","12k"
"R41","RES0603","110.2250","59.5500","110.2250","59.5500","109.4750","59.5500","TopLayer","360","10k"
"R42","RES0603","62.6745","7.3025","62.6745","7.3025","61.9245","7.3025","TopLayer","360","47k"
"R43","RES0603","65.2145","5.2070","65.2145","5.2070","64.4645","5.2070","TopLayer","360","47k"
"R44","RES0603","135.8900","2.6035","135.8900","2.6035","135.8900","3.3535","TopLayer","270","470R"
"R45","RES0603","142.1765","2.6035","142.1765","2.6035","142.1765","3.3535","TopLayer","270","470R"
"R46","RES0603","0.5500","66.3250","0.5500","66.3250","-0.2000","66.3250","TopLayer","360","1M"
"R47","RES0603","146.0750","14.8250","146.0750","14.8250","146.0750","14.0750","TopLayer","90","10k"
"R48","RES0603","144.3250","48.9000","144.3250","48.9000","143.5750","48.9000","TopLayer","360","10k"
"R49","RES0603","149.1750","14.8250","149.1750","14.8250","149.1750","14.0750","TopLayer","90","10k"
"R50","RES0603","147.6250","14.8250","147.6250","14.8250","147.6250","14.0750","TopLayer","90","0R"
"R51","RES0603","144.3220","50.4295","144.3220","50.4295","143.5720","50.4295","TopLayer","360","0R"
"R52","RES0603","150.7250","14.8250","150.7250","14.8250","150.7250","14.0750","TopLayer","90","0R"
"R53","RES0603","144.2750","55.2000","144.2750","55.2000","143.5250","55.2000","TopLayer","360","0R"
"R54","RES0603","144.3220","53.6045","144.3220","53.6045","143.5720","53.6045","TopLayer","360","10k"
"R55","RES0603","145.1220","26.3135","145.1220","26.3135","145.8720","26.3135","TopLayer","180","10k"
"R56","RES0603","145.1220","27.8375","145.1220","27.8375","144.3720","27.8375","TopLayer","360","10k"
"R57","RES0603","144.3000","52.0250","144.3000","52.0250","143.5500","52.0250","TopLayer","360","10k"
"R58","RES0603","145.2000","31.3500","145.2000","31.3500","145.9500","31.3500","TopLayer","180","1K8"
"R59","RES0603","145.1750","32.8750","145.1750","32.8750","144.4250","32.8750","TopLayer","360","1K8"
"R60","RES0603","144.3220","47.3450","144.3220","47.3450","143.5720","47.3450","TopLayer","360","1K8"
"R61","RES0603","144.3220","45.7940","144.3220","45.7940","143.5720","45.7940","TopLayer","360","1K8"
"T1","0826-1L1T-57-F","104.0130","15.4280","109.0880","22.0980","109.0880","22.0980","TopLayer","180","Ethernet RJ45"
"TP1","TEST_POINT","47.9000","10.3250","47.9000","10.3250","47.9000","10.3250","TopLayer","0","TEST_POINT"
"TP2","TEST_POINT","52.4250","23.1750","52.4250","23.1750","52.4250","23.1750","TopLayer","90","TEST_POINT"
"TP5","TEST_POINT","62.8250","31.5750","62.8250","31.5750","62.8250","31.5750","TopLayer","90","TEST_POINT"
"TP6","TEST_POINT","66.0750","31.2000","66.0750","31.2000","66.0750","31.2000","TopLayer","90","TEST_POINT"
"TP9","TEST_POINT","42.9000","23.9500","42.9000","23.9500","42.9000","23.9500","TopLayer","90","TEST_POINT"
"TP17","TEST_POINT","85.2000","38.4750","85.2000","38.4750","85.2000","38.4750","TopLayer","90","TEST_POINT"
"TP18","TEST_POINT","84.8000","34.6250","84.8000","34.6250","84.8000","34.6250","TopLayer","90","TEST_POINT"
"TP19","TEST_POINT","109.9000","61.4000","109.9000","61.4000","109.9000","61.4000","TopLayer","90","TEST_POINT"
"TP20","TEST_POINT","64.6250","2.3750","64.6250","2.3750","64.6250","2.3750","TopLayer","90","TEST_POINT"
"TP22","TEST_POINT","62.4500","5.4750","62.4500","5.4750","62.4500","5.4750","TopLayer","90","TEST_POINT"
"U1","WDFN12L","58.8010","15.1130","58.8010","15.1130","59.9260","16.8130","TopLayer","180","PAM2306AYPKE"
"U2","TI-DCY4_N","146.7750","40.1750","146.7750","40.1750","144.4750","37.0000","TopLayer","90","REG1117"
"U4","DCDC_M2","31.1150","9.5885","31.1150","9.5885","33.6550","-0.5715","TopLayer","90","SPM15-050-Q12P-C"
"U6","MO-187","68.3000","20.0000","68.3000","20.0000","69.3000","22.2250","TopLayer","270","FSUSB42MUX"
"Y1","XTAL_SMALL","106.2500","46.3000","106.2500","46.3000","106.0379","44.9565","TopLayer","225","25MHz"
"U5","QFN64","100.7950","55.0560","100.7950","55.0560","105.1050","51.3060","TopLayer","180","LAN9514"
"FID3","FID_40X120D","4.4000","68.2250","4.4000","68.2250","4.4000","68.2250","TopLayer","90","FID_1MMC"
"C15","CAP1206","72.0000","18.0000","72.0000","18.0000","72.0000","16.4500","TopLayer","90","10uF"
"L1","INDP4040X18N","56.3245","9.8425","56.3245","9.8425","57.8495","9.8425","TopLayer","180","SRN4018-4R7M"
"JMP1","RES0603","113.9750","20.3750","113.9750","20.3750","113.9750","21.1250","TopLayer","270","smd solder JMP"
"JMP2","RES0603","113.7250","56.1250","113.7250","56.1250","113.7250","56.8750","TopLayer","270","smd solder JMP"
